id,price,moonRank,💎 score (%),storeURL,Armor,Attribute Count,Body,Ears,Eyes,Faction,Helmet,Mouth
4998,45,889,0,https://solanart.io/search/?token=84wf4NeKYYmEK2R1g5RjZicJLNRwLi9voaH9Gpb51pK2,Augmented Exoskeleton,7,Ghostly White,Cosmic Gas,Ocular Scanner,Alura,Identified Flying Object,Pensive
5005,84,1858,0,https://solanart.io/search/?token=9L83P4VdoxdUN9JArYFtmwczGDe19kdpL17WDdDFSnWu,Excess Hosing,7,Light Pink,Cybernetic Recorders,Laser Sight,Targari,Photon Harvester,Wise
5013,22,4494,0,https://solanart.io/search/?token=EDrBAWAvDCERqjissbTtNmsmzG3cwtunqeXopjy3ZhJM,Magnanimous Rocketeer,6,Printed,,Prying Eyes,Alura,Space Roach,Hungry
5024,30,4188,0,https://solanart.io/search/?token=4uAdSvkGmo4YVP8ZhYVMbPxzveAvjtewUTVqVmXUND7r,Nebular Wormhole,7,Printed,Ionic Flux Inhibitor,Funky Shades,Targari,Photon Harvester,Pleased
5025,99,8377,0,https://solanart.io/search/?token=6VYmXHcepktT2iEE5LRiBR2UJYuY8psh5HTASWpYEDjh,,4,Orange,,Deluxe Shutters,Alura,,Augmented
5033,50,9594,0,https://solanart.io/search/?token=DLXWCXkVScNjD4FwZBhUZG75FQnM71mjy9MGPPmxLFak,,4,Striped Blue,,Prying Eyes,Targari,,Pleased
5035,137.5,8407,0,https://solanart.io/search/?token=D9PRmPvQWAXdNMgEB1uiCJn2iWnzX6UQQhT8t8RUxaJo,,5,Light Pink,,Mixed Reality Grid,Barada,Fried Lenses,Wise
5053,15,955,15.18,https://solanart.io/search/?token=5kF2a39FbhS7pn1G7aAgZDwHcycYc4eBTMcjRhrXNgKp,Pilot Garb,7,Orange,Decorative Bolt,Cybernetic Beamers,Alura,Solar Converter,Fanged
5065,13,8976,3.09,https://solanart.io/search/?token=4724MmqwusQzHT8KZqB6Um5V6dfsKaLaHiLcN2ZZSBbM,,5,Brick,,Astral Projectors,Martu,Space Rat,Pensive
5068,144,233,0,https://solanart.io/search/?token=9JbwbzsUHxraL7xwziix2Dx6c2rAK6ZNgKopktcvWJn1,Lunar Robes,7,Lime,Stellar Shifter,Ionic Disruptors,Targari,Grabber,Excited
5079,235,841,0,https://magiceden.io/item-details/4JMCXqUjZpr3ZpjQeBi9igs6TAmkyBfWxK8ZKKyGr87v,Resplendent Deflector,7,Neon Green,Lunar Squid,Cybernetic Beamers,Barada,Fried Lenses,Pleased
5085,7.99,5142,68.53,https://solanart.io/search/?token=hKDdvck6vyjRHiKf1aNSLYMyy5tTKTEUqDY89jEd8Xh,,6,Brick,Escape Rockets,Orbital Retinas,Targari,Taxidermied Space Pink,Fanged
5091,16.75,5313,0,https://solanart.io/search/?token=7fah4k2QWpstdoMXPD1J4A5gJAcM6fcAvQ3pcSUuiWa5,Racers Regalia,6,Lime,,Sun Beams,Alura,Budding Coral,Wise
5092,15,1855,11.58,https://solanart.io/search/?token=C3HFZQWSm1488UhdjGKFofmdpEKzCGuXJqwsDQq7SYA3,Technical Swag,7,Orange,Metallic Mesh,Deluxe Shutters,Targari,Useless Compass,Pleased
5099,137.5,5277,0,https://solanart.io/search/?token=E6weWN3VoF8LogvBYJd2RuJ6X6Mvoc5NPBAHsgTcjshk,,6,Orange,Escape Rockets,Extendable Examiners,Martu,Space Scraps,Fanged
5100,111,212,0,https://solanart.io/search/?token=7M8a9rr2gQg1bKFvv9ss9NMV4yqtGXDUFig13sMUBWoZ,Orbital Frock,7,Neon Green,Lunar Squid,Creepy Peepers,Martu,Aluminum Cap,Toothy
5109,97.400002,5847,0,https://solanart.io/search/?token=2o5ekWGdKDWVG2a6cxsecpMn6netf1P47HkYHxMudAjy,Frivolous Costume,6,Spotted Turquoise,,Stoned Eyes,Martu,Useless Compass,Pleased
5120,9,5598,56.61,https://solanart.io/search/?token=3HPKpjJCj4oPn89YhwD6DSASBtJRpPEf1BsXzqPXDobg,,6,Lime,Galactic Tuner,Ocular Scanner,Barada,Lunar Replica,Wise
5143,27.5,9451,0,https://magiceden.io/item-details/89kcbCoyzyjMcXBBMnqCyFsU9V1ZT3e46StgUsv2LFaY,,4,Orange,,Glassy Detectors,Martu,,Wise
5152,37,1321,0,https://solanart.io/search/?token=E9SiLrnqEcwM4Nb733GRGJsvZpAWKPEVrNo2uRJzbBSw,Electromagnetic Ring,7,Orange,Cooling Fan,Laser Sight,Barada,Kingly Rings,Fanged
5164,10,2217,60.13,https://solanart.io/search/?token=H7t71bSMjWvpSuA4gmDL82YYg5juW4723MCpcn1adPUN,Pedestrian Trappings,7,Spotted Kiwi,Cooling Vent,Geckonic Sight,Targari,Mechanical Hound,Pleased
5167,27.370001,478,0,https://solanart.io/search/?token=mMSZ25hY1r7attqDUCMR1Gp6RnB7GNvydHLJihvzPzt,Excess Hosing,7,Lime,Captive Ear,Creepy Peepers,Barada,Slab,Excited
5176,10,6319,43.72,https://solanart.io/search/?token=BPxpwaBrfqBA7c6gM11EyLmR6hgAZiChDwURpP1F42Yg,,6,Light Pink,Interdimensional Transistor,Villainous Visor,Targari,Mischievous Squatter,Pleased
5177,666,7432,0,https://solanart.io/search/?token=EFms1RiAEf2TAi9Q8wyeyE4B2sqB5JhoPS1LHWoqWhXA,,5,Neon Green,,Creepy Peepers,Alura,Photon Harvester,Wise
5187,69,3297,0,https://solanart.io/search/?token=KCX3rNTf2MMgL23Fxh7FcE5wgUhDsvWr73YKsfYrPkB,Orbital Frock,7,Orange,Interdimensional Transistor,Stoned Eyes,Targari,Clever Coathanger,Pensive
5191,25,694,0,https://magiceden.io/item-details/DmB5feRoqNJMvuzuLw2SqJMTRfZQqDL8ZDZXrSqFcbQQ,Spectral Companion,7,Printed,Galactic Tuner,Incisive Oglers,Targari,Electric Doodads,Fanged
5192,20,8788,0,https://solanart.io/search/?token=9m6piUDcsJNUcKFPYSqYceL3vDgc2M9jFnQzvRxNVGmJ,,5,Printed,,Galactic Inspectors,Barada,Decorative Boomshot,Pleased
5193,30,590,0,https://solanart.io/search/?token=C2gxwZny6vsRdKUtXX3ijaxKgTjjdHyiBbHCNHvaPejr,Reptilian Thorns,7,Light Pink,Martian Speakers,Deluxe Shutters,Martu,Space Rat,Augmented
5195,49,917,0,https://magiceden.io/item-details/458rTzGfurSA7Mgjuk8Qigo6nfHE4Jm4s5n7YtXTDQvn,Electromagnetic Ring,7,Ghostly White,Stellar Shifter,Plasmatic Array,Targari,Space Rat,Pensive
5205,28,2335,0,https://solanart.io/search/?token=3S2rUbdaJfKRfVjAJdS4kop5ueuTkLHNYPbNK5WvQuu9,Colonels Finery,7,Brick,Planetary Muffler,Orbital Retinas,Targari,Decorative Boomshot,Wise
5207,110,1145,0,https://solanart.io/search/?token=71uMWQotC4o2iGkiVg4Vfrurief4dtstJMjxGaaW8RtP,Spectral Companion,7,Lime,Portable Satellite,Galactic Inspectors,Martu,Plasmatic Guzzler,Toothy
5224,28,7493,0,https://solanart.io/search/?token=38xZ8K4xicP82yZvdnnpxvfbLe2Xb21ArdbX7DHUjhPY,Lunar Robes,5,Printed,,Scoundrel Winkers,Alura,,Wise
5233,37,5846,0,https://solanart.io/search/?token=Eon5FmUiVP2jPUp8nLU5377a7tVbSF38ybLY4UGsSyJ5,Frivolous Costume,6,Striped Blue,,Cybernetic Beamers,Barada,Identified Flying Object,Pleased
5234,20,785,0,https://solanart.io/search/?token=4HsjiDvFXs3pMbxZUCtuvKmfgCr4MCMLtDZfCoR7cea6,Planetary Kirtle,7,Orange,Cosmic Gas,Engaging Pupils,Martu,Electric Doodads,Toothy
5243,10.5,2904,52.38,https://magiceden.io/item-details/HYUrDYGKAMTTymhMQAsMrry2bU6WHBJceDW7AJxf9u9h,Solar Insulation,7,Light Pink,Prismatic Sensor,Sun Beams,Targari,Crystal Swag,Pensive
5245,24.5,965,0,https://magiceden.io/item-details/BpE2aV7kTZm8YFeSVA96pjH2zMKmFuAsc4GexEpwykvL,Spectral Cheesecloth,7,Spectral Black,Portable Satellite,Geckonic Sight,Martu,Space Scraps,Pensive
5252,288,3285,0,https://solanart.io/search/?token=DTYsn6uGg1xhrdsKTvV8jboxJet69vZ8uJCthdvy1RDy,Resplendent Deflector,7,Brick,Pulsing Sizzlers,Ionic Disruptors,Martu,Photon Harvester,Pleased
5257,388,7123,0,https://solanart.io/search/?token=2aGtuVqLbmfGqCijayPEWVcju1MjDqErCsarohhsnSJZ,,5,Neon Green,,Glossy Zoomers,Alura,Ionic Fizzler,Toothy
5267,8,4744,70.02,https://magiceden.io/item-details/Bi5piTxXxTeivJ637e7yzsq4sbYUiy8eygegEpkte24q,Pointy Statement,6,Lime,,Stoned Eyes,Targari,Plasma Beam,Toothy
5273,89,303,0,https://solanart.io/search/?token=7BBuRYfr4D7eBzgewWT4TfacRHHgUR1oPTb2J3ZXZubx,Augmented Exoskeleton,7,Spectral Black,Cooling Vent,Ocular Scanner,Alura,Defensive Cannon,Toothy
5275,10.9,7740,29.04,https://solanart.io/search/?token=Dgs39HWhBrpjsq6xFUdgSz1D4UG1oRLA9yupwUYV2NmN,,5,Printed,,Cybernetic Beamers,Barada,Clever Coathanger,Hungry
5276,25.99,1590,0,https://magiceden.io/item-details/FZJB3zrgyrd5bV3AiXXbcoHS4PvqgW7C9TALERweJBaT,Solar Insulation,7,Spotted Kiwi,Splendid Recorders,Sullen Eyes,Martu,Fried Lenses,Wise
5283,40,335,0,https://magiceden.io/item-details/8uDfAzBfs3ocDYo6BjTiVV5Y6Cq6e89gW1HEWrmAQYs4,Electromagnetic Ring,7,Printed,Prismatic Sensor,Haunting Slits,Martu,Glorious Trespasser,Excited
5289,30,8141,0,https://solanart.io/search/?token=7ZQV4TwEWXFoG5iDifUKhBUsVmxZ6HgrE9qMoNATsCed,,5,Orange,,Laser Sight,Targari,Ionic Fizzler,Toothy
5297,88,5493,0,https://magiceden.io/item-details/FtPZx5wjwx2o9DJAYea6yENVVDpSmnXpsLtEU4vt6aLe,Augmented Exoskeleton,6,Spotted Kiwi,,Engaging Pupils,Martu,Budding Coral,Pleased
5303,14,2796,17.81,https://magiceden.io/item-details/EYp9tzQivAbcZmGMcAV8gj5vM7qvv4YcEzFpyzf9Kmix,Distinguished Shirting,7,Orange,Ionic Flux Inhibitor,Orbital Retinas,Barada,Decorative Boomshot,Wise
5320,35,3634,0,https://solanart.io/search/?token=4ph9PBQYDDpQxgmb3Xc2sMPDPoY3EbhJvNpmZVvsiSpR,Miniature Companions,7,Striped Blue,Ionic Flux Inhibitor,Spectral Auditors,Martu,Space Rat,Pleased
5327,40,3238,0,https://solanart.io/search/?token=5tQ2WpiRSrR9J4gztkpf4AwDBZ2dXpJ5FvemPgN9fYD9,Excellent Padding,7,Lime,Cybernetic Recorders,Scoundrel Winkers,Targari,Viral Intruder,Pleased
5331,135,5084,0,https://magiceden.io/item-details/6aCwrRWTkheKmvL3qDjNki3D43bDQzr9Pd7TFdyvU4uM,,6,Brick,Captive Ear,Galactic Inspectors,Martu,Space Rat,Hungry
5337,39,3863,0,https://solanart.io/search/?token=44VsPgnQNSmELLtUsKzHBqHzwTCgKi5o2a5wApEWH2sy,Orbital Frock,7,Brick,Pulsing Sizzlers,Incisive Oglers,Martu,Aerodynamic Cap,Pleased
5352,249.99,7115,0,https://magiceden.io/item-details/EV2KFohh3SGtRS7XYVpiXUjd6t6ARWXKPUTuTfx2UPGF,Nebular Wormhole,5,Neon Green,,Paranoid Eyes,Martu,,Pensive
5396,8.99,4027,62.99,https://magiceden.io/item-details/J2WAXrcrj3AHrfcKJLr7xznorX2MaURUeg1PfksjfNAo,Spectral Companion,7,Brick,Equinox Boosters,Sullen Eyes,Targari,Lunar Replica,Pleased
5398,59,384,0,https://solanart.io/search/?token=EMJYwEwNeowZtRiiKZLA3fcP66DE1ZuudQD9ACdyCiRA,Cybernetic Wiring,7,Light Pink,Pulsing Sizzlers,Engaging Pupils,Targari,Reliable Antennae,Aggressive
5408,7,6393,73.43,https://magiceden.io/item-details/6iAScGP7WML7L88hKfZzQEUhNvaLuRPBsSiJWe1TFxrK,Mini Cruiser,6,Light Pink,,Engaging Pupils,Targari,Clever Coathanger,Pleased
5413,12,9690,10.24,https://solanart.io/search/?token=9zEQ87P9Zub7pUeBxmEY8mhaA2P9ch3VZiT9W86yJy6G,,4,Light Pink,,Extendable Examiners,Martu,,Pensive
5417,120,9789,0,https://solanart.io/search/?token=BDZdvsDGDVcCQvkJ95re2Lxm5M274qRGbfrpFLxb5q3x,,4,Light Pink,,Glassy Detectors,Targari,,Pleased
5426,12.8,310,39.76,https://magiceden.io/item-details/7ikhLrzZ9rxDo8mYKyvuhkC5xKQDAsAbTxGym3GpeCZn,Terraformers Uniform,7,Light Pink,Nebular Amplifier,Glossy Zoomers,Martu,Micro Thingamajig,Excited
5435,20,2529,0,https://magiceden.io/item-details/12ajpAKu4kHVmLZ5gF9JpoyLyoNgzqoTo5jnJcgTickt,Lunar Robes,7,Spotted Kiwi,Miniature Geckos,Sun Beams,Martu,Aluminum Cap,Pensive
5442,13,4264,21.94,https://solanart.io/search/?token=2BRsygUeQvb4V3iKj1rBj2ag3ARyiRiT3y4yqY73H3hT,,6,Printed,Pulsing Sizzlers,Ocular Scanner,Barada,Taxidermied Space Pink,Aggressive
5446,12,3645,34.42,https://magiceden.io/item-details/BdDMsuFPFxJJwen8oyKzmzhowp1HD1PNFWkSiQw1ykKH,Lunar Robes,7,Lime,Martian Speakers,Gilded Lenses,Targari,Space Scraps,Pensive
5450,11,6724,32.1,https://solanart.io/search/?token=Hftqq6LXcVVPdDJFvjsxHCPv6TnwpAdt1AsCTFzLdqUv,,6,Brick,Nebular Amplifier,Wonky Headlights,Barada,Space Scraps,Pensive
5452,200,2156,0,https://magiceden.io/item-details/1257AGGiM3zaYMj6LycLM1PaG8aVnk1DXHxda7X2LB2H,Galactic Scraps,7,Striped Blue,Prismatic Sensor,Incisive Oglers,Targari,Space Scraps,Pleased
5468,29,2728,0,https://solanart.io/search/?token=3Xdmp7rEDwpbT3xFgSaEFjoVGoDsyyoBrDRUMr56QmzK,Pedestrian Trappings,7,Striped Blue,Cosmic Gas,Deluxe Shutters,Martu,Micro Thingamajig,Pensive
5478,18,9514,0,https://magiceden.io/item-details/YowMamVXGRdTCwZam5TVXX9HKmVTdfAT3a14xWjCYif,,4,Printed,,Scoundrel Winkers,Targari,,Wise
5483,18.879999,1224,0,https://solanart.io/search/?token=48uFZQhrbb9oPvikPmnoMx7wiiHNdsFSEf4Z5MnntdMM,Heroic Foil,7,Lime,Pulsing Sizzlers,Prying Eyes,Martu,Mischievous Squatter,Fanged
5501,9.95,6035,45.36,https://magiceden.io/item-details/FHp2ocFVo2s7G7mTdJZWovu4ahbzNFaM4EzjbDQLDDwA,,6,Lime,Decorative Bolt,Cybernetic Beamers,Barada,Mechanical Hound,Pensive
5506,125,423,0,https://magiceden.io/item-details/G3LwaKCpfE2BL6BjETzepst4U9BjWcWHqNZGQDLAjynt,Colonels Finery,7,Light Pink,Galactic Tuner,Sun Beams,Martu,Aluminum Cap,Aggressive
5517,13,6670,12.32,https://magiceden.io/item-details/3QEXjvR4fcA7aXw9Cazs9VdgQMu8c5medDz9qXbfR1t7,,6,Brick,Martian Speakers,Groovy Perceptors,Barada,Glorious Trespasser,Pleased
5518,45,7397,0,https://solanart.io/search/?token=HeZUULGEViGwf87ba5k8XSUxWu37f9Xc6ACrPr6bqsLx,,5,Lime,Escape Rockets,Augmented Surveyor,Martu,,Toothy
5546,2000,9857,0,https://magiceden.io/item-details/Hy8LyFudsydkYNZVZMr4aiiFEFemuUi19LqNTFXsuG4j,,4,Lime,,Sullen Eyes,Targari,,Pensive
5556,20,3301,0,https://magiceden.io/item-details/C4W2wDjaaBHYNUUFNrawjYHYjMcm2Xy2Ud3oYuMACJbP,Orbital Frock,7,Striped Blue,Escape Rockets,Sullen Eyes,Targari,Automatic Rocket,Pleased
5588,18,8215,0,https://magiceden.io/item-details/HoCirbAuhdbbh9RHdWAzu5WjyqoWk6baF8psb3oNkM9R,,5,Spotted Turquoise,,Creepy Peepers,Alura,Plasmatic Guzzler,Wise
5596,14.88,6293,0,https://solanart.io/search/?token=8QupRAYykZgVAL5PPJEjmC4NweK2zvb9haAhuD11Ntn2,Excess Hosing,6,Orange,,Mixed Reality Grid,Targari,Ionic Fizzler,Pleased
5597,58,6953,0,https://solanart.io/search/?token=A2fNe44a6s7cVvV1UXfBYNL1NV9V4oV6v4crmoc8UfWv,,6,Brick,Pulsing Sizzlers,Creepy Peepers,Barada,Identified Flying Object,Pleased
5598,320,97,0,https://solanart.io/search/?token=7snaZSNfRWxqBq7KpqGAHtSKSKWbiJr4aNxjQVoeuz9v,Excellent Padding,7,Spotted Turquoise,Interdimensional Transistor,Sun Beams,Martu,Identified Flying Object,Augmented
5600,200,2459,0,https://solanart.io/search/?token=9DnQ1y8PAkdGXQVmhC8f4jdUoYLwuXqNtH2zN5nSFAxe,Planetary Kirtle,6,Brick,Lunar Squid,Optical Enhancements,Martu,,Augmented
5603,45,1429,0,https://magiceden.io/item-details/Am6C68Dy144So56XjDgvHMJuz1TcaDXkSWb4iMWC9AC7,Plutonic Plating,7,Printed,Intergalactic Fins,Mixed Reality Grid,Targari,Reliable Antennae,Wise
5616,15,1690,12.24,https://magiceden.io/item-details/HFtwmmciELSVpk4nKjgK4VaDy4HYkiwLRSRKhpaGwG5,Reptilian Thorns,7,Striped Blue,Ionic Flux Inhibitor,Spectral Auditors,Barada,Solar Converter,Wise
5617,89.989998,4268,0,https://solanart.io/search/?token=3QjYNvpn8xi7wmnnnxEVFEQERvWLWzLcqZAVjG4PouhA,Technical Swag,6,Spotted Turquoise,,Villainous Visor,Martu,Space Scraps,Toothy
5624,30,9051,0,https://magiceden.io/item-details/69rLEU1wLsi6TuwxbLM38Sc8bUygYtSrwkwbP7LAr2NE,,4,Ghostly White,,Cybernetic Beamers,Alura,,Pleased
5625,24.9,5652,0,https://magiceden.io/item-details/3WwgzoJ53zCaEgXQGunA3c1rCuCMgE6crYK9y1Rh1k5y,Orbital Frock,5,Light Pink,,Galactic Sequencer,Targari,,Excited
5635,300,1458,0,https://solanart.io/search/?token=2RxqUrYAMBWfkD7yenRwVWEXzEv7wDCTyDkcpb1KDdsW,Pilot Garb,7,Neon Green,Viral Implant,Ionic Disruptors,Martu,Viral Intruder,Pleased
5646,15,1851,11.6,https://magiceden.io/item-details/3PLSwQahix5CszgNK9jTJqHYDxt1HwfB6BWZ6rjBmAnb,Orbital Frock,7,Spotted Turquoise,Captive Ear,Gilded Lenses,Martu,Gibbous Blaster,Wise
5648,89,1034,0,https://solanart.io/search/?token=Fx1uEBTwK6bYWTMDBixgk4XYh25D8Gd1BunuLJGjAp5x,Reptilian Thorns,7,Brick,Cosmic Gas,Astral Projectors,Targari,Automatic Rocket,Hungry
5652,119,4126,0,https://solanart.io/search/?token=91u5myJUhotepiMGJQXQphTTZm3eU6EDxzZMm8BPH7Dx,,6,Spectral Black,Decorative Bolt,Stoned Eyes,Targari,Defensive Cannon,Hungry
5669,19.5,5424,0,https://magiceden.io/item-details/j57EPnLDpTjgy7SrQdK7M5nYhaX3SJE6FDki8ayWy4f,Heroic Foil,6,Lime,,Glassy Detectors,Targari,External Hard Drive,Pensive
5674,48,6586,0,https://solanart.io/search/?token=C3RtGNhbnq95MoDUj8yLv4jrRHBd2pjZ6cgLyVxsQKeo,Spectral Companion,6,Brick,,Sullen Eyes,Targari,Automatic Rocket,Pleased
5690,12,7796,17.81,https://solanart.io/search/?token=CY7KjiugCoBbWKXzdMkA33yoH3DegPfAyfa9qUnTpXWM,Colonels Finery,5,Lime,,Ionic Disruptors,Barada,,Pensive
5691,75,3881,0,https://magiceden.io/item-details/13VYL5R9cGAxnwnUWk2sPHmVKsAYYv6Cmv4ZkQFy1EcU,Reptilian Thorns,6,Lime,,Ocular Scanner,Targari,Electric Doodads,Augmented
5715,18,5102,0,https://solanart.io/search/?token=FahTaSjRim1tGa9cnAv6qeue1Q6EbC2sYvaSa5By19b,,6,Spotted Kiwi,Cooling Vent,Haunting Slits,Alura,Automatic Rocket,Wise
5718,20,1220,0,https://solanart.io/search/?token=PYxWZ6m1jcEZLGXt6i2pzVuFioj4nTwGCSBF2jKsq5u,Colonels Finery,7,Light Pink,Decorative Bolt,Laser Sight,Targari,Solar Converter,Hungry
5725,33,3638,0,https://solanart.io/search/?token=B9NTjLErJ8d6LCdcaU2cUCYoHSuhD3rczoj8WCv1x17X,Collapsible Tubing,7,Printed,Lunar Squid,Augmented Surveyor,Alura,Slab,Pensive
5730,15.69,9029,0,https://magiceden.io/item-details/ntrwCkaEQW45ezTEdmEpRLnhawnyuH5uk8EaNxon9ZU,,5,Lime,,Galactic Sequencer,Barada,Viral Intruder,Pensive
5740,30,4139,0,https://magiceden.io/item-details/G2SBYwMw67qhtqddbDKPHmfmZMBsLQtrJK6uL7yT8v1c,Autonomous Carapace,6,Brick,,Glassy Detectors,Alura,Grabber,Aggressive
5744,99,7110,0,https://solanart.io/search/?token=EQrC2MgnJUrRbo4VJxJ19xhqTSJW1WwdPDQLZEAgtESW,,5,Neon Green,,Scoundrel Winkers,Barada,Slab,Hungry
5752,27,6086,0,https://magiceden.io/item-details/9YCKJG7BEa69HJQHY7AtbBvniUZuawrPvEKpdX3b2x2W,Distinguished Shirting,6,Printed,,Geckonic Sight,Alura,Taxidermied Space Pink,Pensive
5756,10,8961,33.15,https://solanart.io/search/?token=Gip1DBGBNtXjDTJk4pDvNwG3kwqsUToQ46fs5bnFQJkY,,5,Light Pink,,Galactic Sequencer,Barada,Micro Thingamajig,Pensive
5757,2500,9032,0,https://solanart.io/search/?token=CsGiVbfqeQQh4VHHukcLCeUuzhkbzwEuL3oRf6pnsz7L,,5,Brick,,Villainous Visor,Barada,Reliable Antennae,Pleased
5758,10,9090,32.64,https://magiceden.io/item-details/GMW55sHbJtryDJ1Wx6obtwk5o1zGHSLBqdxQXBAXytRe,,4,Lime,,Incisive Oglers,Barada,,Fanged
5759,16.299999,6654,0,https://solanart.io/search/?token=ATVY8sKXua18u7HAoBmpN9e4EBaAUzdn4aQ3ZckZiXmr,Orbital Frock,6,Light Pink,,Ocular Scanner,Martu,Aluminum Cap,Pleased
5781,22,207,0,https://solanart.io/search/?token=E5ARahE994vR5r2fKTwAup3HVw5vFFWR84kuiDyLXhB2,Spectral Cheesecloth,7,Spectral Black,Miniature Geckos,Vulgar Eyes,Alura,Slab,Fanged
5784,48,7324,0,https://magiceden.io/item-details/6fjXkrNWtwrKs5jteZQ2ouWSYoddzTAZySYUGiFLHZqE,,5,Printed,,Groovy Perceptors,Barada,Fried Lenses,Augmented
5789,42.069,68,0,https://magiceden.io/item-details/H8iccBest1reWwabVqfxHXavCjf4v9GnkznLe18fdLuZ,Terraformers Uniform,7,Striped Blue,Prismatic Capacitors,Haunting Slits,Barada,Useless Compass,Excited
5792,30,3035,0,https://solanart.io/search/?token=HKhoGaXsaQS7Mtneus7UDcT9NpvMraQ4mpMV5PRWZ3bF,Nebular Wormhole,7,Orange,Equinox Boosters,Paranoid Eyes,Barada,Photon Harvester,Wise
5816,30,6625,0,https://solanart.io/search/?token=FrJNUEmtvv2Hca4s7EgRuHZPFd7mSWG1ZkAZBEWCvj3,Terraformers Uniform,5,Spotted Kiwi,,Ocular Scanner,Targari,,Fanged
5820,14.5,1640,17.44,https://magiceden.io/item-details/7ERmaLAfoYgSsdnFohb8WxQTdRtN6k8y64wmqsGhEopY,Excess Hosing,7,Spotted Kiwi,Pulsing Sizzlers,Gilded Lenses,Martu,Defensive Cannon,Wise
5831,112,7722,0,https://magiceden.io/item-details/DRzAnGAKdVuU2EBTBK9t3ygisyBWTrgZf31SHmdFNM8T,,5,Spectral Black,,Geckonic Sight,Martu,Mischievous Squatter,Pensive
5832,33,1110,0,https://solanart.io/search/?token=3EBzLfkYL5KgyDT1dkWAxPHu6uooFeFuFNipTri6Angn,Nebular Wormhole,7,Brick,Stellar Shifter,Engaging Pupils,Targari,Identified Flying Object,Hungry
5838,16.690001,779,0,https://solanart.io/search/?token=G3NVJMD5pgWCBgDNqiAi1LNCvzhkxjRybsZA5yAsLyX2,Martian Tunic,7,Brick,Portable Satellite,Vulgar Eyes,Targari,Space Roach,Hungry
5840,25,227,0,https://magiceden.io/item-details/FzBBk6i6sANWcBCGcUWWj7dtUkW5zj8gQczscGXMcjbg,Pilot Garb,7,Lime,Viral Implant,Plasmatic Array,Martu,Electric Doodads,Excited
5877,9.99,3513,55.05,https://magiceden.io/item-details/CwoKqDJDbZeiFAYoQWe4WyuY8q8sF1ptHbSV1qWgedg7,Collapsible Tubing,7,Striped Blue,Martian Speakers,Laser Sight,Martu,Lunar Replica,Pleased
5878,23,6012,0,https://solanart.io/search/?token=GDcKRPrerGZeDdShma5GdUMjLnZFE3tTusu7wWjLaMzp,,5,Ghostly White,Galactic Tuner,Scoundrel Winkers,Barada,,Wise
5881,240,594,0,https://solanart.io/search/?token=Fps4dXHZdau1e9LBC8ZeZeHSB4r79HXtPA2RQbpqp3Hz,Spectral Companion,7,Ghostly White,Escape Rockets,Geckonic Sight,Targari,Viral Intruder,Fanged
5883,51,5715,0,https://magiceden.io/item-details/2TXdfDLyrKctm7Dihmf6xbR9DHYjgpJSi8Ao6jr9QYbL,Brainy Undergarments,6,Light Pink,,Vulgar Eyes,Alura,Decorative Boomshot,Wise
5891,82,9390,0,https://solanart.io/search/?token=GRFzx2a6VNQm8HA1NfNyJVooKe1xdRYEmkAeN3fDByHT,,4,Orange,,Ocular Scanner,Alura,,Toothy
5903,32.5,1532,0,https://solanart.io/search/?token=9XtUJ34zHQaKLNVAx5zt3UzXcKGzp6w9pkcLbWWaZGT2,Solar Insulation,7,Light Pink,Side Plating,Vulgar Eyes,Barada,Aerodynamic Cap,Wise
5925,25,6066,0,https://solanart.io/search/?token=8YBqCMKWorWYGkw7WtdwfJmuovF9eC6LtquvQ59iGR1G,Excess Hosing,6,Light Pink,,Cybernetic Beamers,Targari,Clever Coathanger,Pensive
5930,107,513,0,https://magiceden.io/item-details/91Skej9kZeX5buf3bMBokJfd9F68ABaPFpAkmyZRcenL,Electromagnetic Ring,7,Spotted Kiwi,Cybernetic Recorders,Mixed Reality Grid,Targari,Automatic Rocket,Hungry
5931,20,7904,0,https://solanart.io/search/?token=14AXASPVVUURpGGwgEXK5XnxP7aLdB47sHywEJ4CABap,Colonels Finery,5,Lime,,Galactic Sequencer,Alura,,Pleased
5933,21.209999,2616,0,https://solanart.io/search/?token=3PQ6LnsCj3oktpRFtb9aUvSK25LnuASS8xtDxdtNmYPF,Plutonic Plating,7,Light Pink,Escape Rockets,Geckonic Sight,Barada,Useless Compass,Pleased
5940,13,5673,16.31,https://solanart.io/search/?token=8AtVmQvHZ5epsktaA8kXuKdkarEofEStNkUvmLpVZeqT,,6,Spotted Kiwi,Planetary Muffler,Haunting Slits,Barada,Solar Converter,Pleased
5949,20,7007,0,https://magiceden.io/item-details/5ybwTxqmKRauinXi2W3Ag49tGbHjJSBSMCqtuaxPQoiL,,6,Brick,Martian Speakers,Reptilian Gazers,Targari,Mischievous Squatter,Pleased
5951,200,65,0,https://solanart.io/search/?token=BSDf5TF7kBD2EauMdKatkBXBofyKjsogiAya8KZ7kFeE,Planetary Kirtle,7,Striped Blue,Miniature Geckos,Optical Enhancements,Targari,Princely Helm,Excited
5956,17,6703,0,https://solanart.io/search/?token=CuZm8oMVX4vr1ZzzGMHFg22MwBfbahrKJ89ZENVNvuTE,Colonels Finery,6,Light Pink,,Funky Shades,Targari,Identified Flying Object,Pleased
